tracking_domain,consent_category,vendor_name,tracker_type,tracker_name,tracker_purpose,tracker_duration,3rd_party_sharing,first_found_at,party_type,vendor_description,modified,consent_category_new,tracker_purpose_[language code],vendor_description_[language code]
*.en25.com,Targeted Advertising cookies (including social media),Oracle Marketing,JavaScript,bench_new_T7_161124,,,,https://www.CLIENT_X.de/healthcare,Existing CM Trackers-Found,,,,,
CLIENT_Xb2c--c.eu31.content.force.com,Essential cookies,"Salesforce.com, Inc.",HTTP Cookie,bench_new_T7_161203,,365,TRUE,https://www.CLIENT_X.de/c-f/XC000019853/wie-kann-ich-den-b%C3%BCrstenkopf-ins-reiseetui-legen,Existing CM Trackers-Found,,,,,
www.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161217,,session,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
i.ytimg.com,Targeted Advertising cookies (including social media),Google Inc.,ETag,bench_new_T7_161121,,,TRUE,https://www.CLIENT_X.de/c-t/XC000002105/mein-CLIENT_X-nasenhaartrimmer-funktioniert-nicht,Existing CM Trackers-Found,,,,,
www.subscriptions.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161242,,,,,Existing CM Trackers-Not Found,,,,,
www.facebook.com,Targeted Advertising cookies (including social media),Meta (formerly Facebook),Beacon,bench_new_T7_161159,,,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
oxomi.com,Performance cookies,OXOMI,ETag,bench_new_T7_161129,,,,,Existing CM Trackers-Not Found,,,,,
doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,bench_new_T7_161170,,30,TRUE,https://www.CLIENT_X.de/a-w/about,Existing CM Trackers-Found,,,,,
c.amazon-adsystem.com,Targeted Advertising cookies (including social media),Amazon Ads,JavaScript,bench_new_T7_161263,,,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
curalate.com,Targeted Advertising cookies (including social media),"Bazaarvoice, Inc.",HTTP Cookie,bench_new_T7_161206,,,,,Existing CM Trackers-Not Found,,,,,
collection.decibelinsight.net,Performance cookies,Medallia,JavaScript,bench_new_T7_161154,,,,https://www.CLIENT_X.de/c-f/XC000021712/wie-verfolgt-senseiq-den-schlaf-meines-babys,New Third Party Trackers,,,,,
www.CLIENT_X.ch,Essential cookies (exempt from consent),CLIENT_X - Switzerland,HTTP Cookie,_sdsat_pgm_yieldify_no,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X-hue.com,Performance cookies,CLIENT_X Hue,HTTP Cookie,bench_new_T7_161273,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com,Essential cookies (exempt from consent),Koninklijke CLIENT_X N.V.,HTTP Cookie,_gid,,219,TRUE,https://www.CLIENT_X.de/a-w/about,Existing CM Trackers-Found,,,,,
cdnjs.cloudflare.com,Performance cookies,Cloudflare,ETag,bench_new_T7_161199,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161122,,,,,Existing CM Trackers-Not Found,,,,,
pages.information.signify.com,Performance cookies,Signify (formerly CLIENT_X Lighting),Local Storage,bench_new_T7_161244,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.112.2o7.net,Performance cookies,"Adobe Audience Manager, Adobe Experience Cloud",Beacon,bench_new_T7_161186,,,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161163,,365,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
CLIENT_X.co.uk,Targeted Advertising cookies (including social media),CLIENT_X - United Kingdom,Local Storage,bench_new_T7_161240,,,,,Existing CM Trackers-Not Found,,,,,
snapchat.com,Targeted Advertising cookies (including social media),Snap Inc.,HTTP Cookie,bench_new_T7_161133,,390,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,bench_new_T7_161208,,180,,https://www.CLIENT_X.de/c-e/atemtherapie.html,New Third Party Trackers,,,,,
www.healthcare.shop.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161222,,,,,Existing CM Trackers-Not Found,,,,,
analytics.tiktok.com,Targeted Advertising cookies (including social media),TikTok,JavaScript,bench_new_T7_161269,,,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
amazon-adsystem.com,Targeted Advertising cookies (including social media),Amazon Ads,HTTP Cookie,bench_new_T7_161145,,400,TRUE,https://www.CLIENT_X.de/a-w/about,Existing CM Trackers-Found,,,,,
labs.iadvize.com,Performance cookies,iAdvize,ETag,bench_new_T7_161249,,,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
widget-cdn.janraincapture.com,Performance cookies,Akamai,ETag,bench_new_T7_161255,,,,,Existing CM Trackers-Not Found,,,,,
cdn.mouseflow.com,Performance cookies,Mouseflow,ETag,bench_new_T7_161200,,,TRUE,https://www.CLIENT_X.de/c-e/pe/mens-grooming-welcome.html,Existing CM Trackers-Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161130,,400,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
*.akstat.io,Performance cookies,Akamai,Beacon,bench_new_T7_161178,,,,,Existing CM Trackers-Not Found,,,,,
dev.CLIENT_X.si,Essential cookies (exempt from consent),CLIENT_X - Slovenia,HTTP Cookie,T01-recentlyViewedProducts,,bench_update_duration,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
cdn.jsdelivr.net,Performance cookies,Volentio JSD Limited,JavaScript,bench_new_T7_161259,,,,,Existing CM Trackers-Not Found,,,,,
subscriptions.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161215,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161140,,session,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
www.CLIENT_X.ee,Essential cookies (exempt from consent),CLIENT_X - Republic of Estonia,ETag,blank (etag),,bench_update_duration,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
consent.trustarc.com,Essential cookies,TrustArc,Beacon,bench_new_T7_161176,,,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
www.healthcare.shop.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161236,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161211,,session,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
www.b2bshop.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,JavaScript,bench_new_T7_161272,,,,,Existing CM Trackers-Not Found,,,,,
*.cloudfront.net,Performance cookies,Amazon (Cloudfront),JavaScript,bench_new_T7_161138,,,,https://www.CLIENT_X.de/shop/DE_Zahnmedizinstudenten/login,Existing CM Trackers-Found,,,,,
lighting.CLIENT_X.de,Essential cookies,Signify (formerly CLIENT_X Lighting),Local Storage,bench_new_T7_161221,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_Xb2c.lightning.force.com,Essential cookies,"salesforce.com, inc.",HTTP Cookie,bench_new_T7_161243,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161245,,365,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
www.CLIENT_X.dk,Essential cookies (exempt from consent),CLIENT_X - Denmark,HTTP Cookie,notice_settings,,bench_update_duration,,https://www.CLIENT_X.de/healthcare/product/HC989803149191/set-lang-fr-16ableitungen-ekg-kabel-fr-diagnostisches-ekg,Existing CM Trackers-Found,,,,,
cdn-scripts.signifyd.com,Essential cookies,Signifyd,JavaScript,bench_new_T7_161175,,,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
imgs.signifyd.com,Essential cookies,Signifyd,HTTP Cookie,bench_new_T7_161152,,390,TRUE,https://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
*.en25.com,Targeted Advertising cookies (including social media),Oracle Marketing,JavaScript,bench_new_T7_161184,,,,https://www.CLIENT_X.de/healthcare,Existing CM Trackers-Found,,,,,
tremorhub.com,Targeted Advertising cookies (including social media),"Magnite CTV, Inc.",HTTP Cookie,bench_new_T7_161165,,400,TRUE,https://www.CLIENT_X.de/a-w/about,Existing CM Trackers-Found,,,,,
www.lighting.CLIENT_X.de,Essential cookies,Signify (formerly CLIENT_X Lighting),HTTP Cookie,bench_new_T7_161156,,,,,Existing CM Trackers-Not Found,,,,,
doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,bench_new_T7_161120,,390,TRUE,https://www.CLIENT_X.de/a-w/about,Existing CM Trackers-Found,,,,,
www.CLIENT_X.co.nz,Essential cookies (exempt from consent),CLIENT_X - New Zealand,Beacon,blank (beacon),,,,,Existing CM Trackers-Not Found,,,,,
use.fontawesome.com,Performance cookies,Font Awesome,ETag,bench_new_T7_161183,,,,,Existing CM Trackers-Not Found,,,,,
bing.com,Targeted Advertising cookies (including social media),Microsoft Advertising,HTTP Cookie,bench_new_T7_161160,,390,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
maps.googleapis.com,Performance cookies,Google Inc.,ETag,bench_new_T7_161144,,,TRUE,https://www.CLIENT_X.de/healthcare/resources/landing/sleep-and-respiratory-care-professional/fachhaendlersuche,Existing CM Trackers-Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161270,,0,,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,New First Party Trackers,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,Local Storage,bench_new_T7_161147,,,TRUE,https://www.CLIENT_X.de/c-w/support-home/support-contact-page,Existing CM Trackers-Found,,,,,
www.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161253,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161197,,,,,Existing CM Trackers-Not Found,,,,,
s.go-mpulse.net,Performance cookies,Akamai,JavaScript,bench_new_T7_161164,,,,,Existing CM Trackers-Not Found,,,,,
h64.online-metrix.net,Performance cookies,LexisNexis Risk Solutions (formerly ThreatMetrix),JavaScript,bench_new_T7_161143,,,TRUE,https://www.CLIENT_X.de/healthcare/consumer/copd-homepage/treating-copd/therapy-options/oxygen/simplygo-mini,Existing CM Trackers-Found,,,,,
www.lighting.CLIENT_X.com.eg,Essential cookies (exempt from consent),Signify (formerly CLIENT_X Lighting),HTTP Cookie,AWSELBCORS,,bench_update_duration,,http://www.CLIENT_X.de/,New Third Party Trackers,,,,,
www.CLIENT_X.com.ar,Essential cookies (exempt from consent),CLIENT_X - Argentina,HTTP Cookie,liveagent_ptid,,bench_update_duration,,,Existing CM Trackers-Not Found,,,,,
curalate.com,Targeted Advertising cookies (including social media),"Bazaarvoice, Inc.",HTTP Cookie,bench_new_T7_161136,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_Xb2c.my.site.com,Performance cookies,"Salesforce.com, Inc.",ETag,bench_new_T7_161262,,,TRUE,https://www.CLIENT_X.de/c-w/support-home/support-contact-page,Existing CM Trackers-Found,,,,,
cdn.speedcurve.com,Performance cookies,Speedcurve,JavaScript,bench_new_T7_161188,,,,http://www.CLIENT_X.de/,New Third Party Trackers,,,,,
CLIENT_X.rs,Essential cookies (exempt from consent),CLIENT_X - Serbia,HTTP Cookie,s_nrpv,,,,,Existing CM Trackers-Not Found,,,,,
www.youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,JavaScript,bench_new_T7_161213,,,TRUE,https://www.CLIENT_X.de/c-e/atemtherapie.html,Existing CM Trackers-Found,,,,,
www.lightingservicearea.CLIENT_X.com,Performance cookies,Signify (formerly CLIENT_X Lighting),JavaScript,bench_new_T7_161196,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.pt,Essential cookies (exempt from consent),CLIENT_X - Portugal,HTTP Cookie,_scid,,bench_update_duration,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
www.healthcare.shop.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161227,,,,,Existing CM Trackers-Not Found,,,,,
eloqua.com,Essential cookies,Oracle Marketing,HTTP Cookie,bench_new_T7_161131,,392,TRUE,https://www.CLIENT_X.de/healthcare,Existing CM Trackers-Found,,,,,
www.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161232,,365,TRUE,http://www.CLIENT_X.de/,Existing CM Trackers-Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161264,,,,,Existing CM Trackers-Not Found,,,,,
tiktok.com,Targeted Advertising cookies (including social media),TikTok,HTTP Cookie,bench_new_T7_161219,,90,TRUE,https://www.CLIENT_X.de/a-w/about,Existing CM Trackers-Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161234,,390,TRUE,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,Existing CM Trackers-Found,,,,,
quilt-cdn.janrain.com,Performance cookies,Akamai,ETag,bench_new_T7_161161,,,,https://www.CLIENT_X.de/shop/DE_Zahnmedizinstudenten/login,New Third Party Trackers,,,,,
pages.information.signify.com,Performance cookies,Signify (formerly CLIENT_X Lighting),HTTP Cookie,bench_new_T7_161179,,,,,Existing CM Trackers-Not Found,,,,,
www.clarity.ms,Performance cookies,Microsoft,HTTP Cookie,bench_new_T7_161241,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161171,,90,,https://www.CLIENT_X.de/c-e/ho/recall-perfectcare-8000-9000-elite-series,New First Party Trackers,,,,,
CLIENT_Xb2c.my.site.com,Performance cookies,"Salesforce.com, Inc.",Local Storage,bench_new_T7_161187,,,TRUE,https://www.CLIENT_X.de/c-w/support-home/support-contact-page,Existing CM Trackers-Found,,,,,
www.reparatur-service.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161201,,,,,Existing CM Trackers-Not Found,,,,,
www.lighting.CLIENT_X.com,Performance cookies,Signify (formerly CLIENT_X Lighting),ETag,bench_new_T7_161174,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com.vn,Essential cookies (exempt from consent),CLIENT_X - Vietnam,HTTP Cookie,s_gnr,,390,TRUE,https://www.CLIENT_X.de/a-w/about,Existing CM Trackers-Found,,,,,
cdn.mouseflow.com,Performance cookies,Mouseflow,ETag,bench_new_T7_161230,,,TRUE,https://www.CLIENT_X.de/c-e/pe/mens-grooming-welcome.html,Existing CM Trackers-Found,,,,,
www.subscriptions.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161204,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161146,,,,,Existing CM Trackers-Not Found,,,,,
www.lighting.CLIENT_X.com.tw,Essential cookies (exempt from consent),Signify (formerly CLIENT_X Lighting),ETag,blank (etag),,,,,Existing CM Trackers-Not Found,,,,,
www.healthcare.shop.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161256,,,,,Existing CM Trackers-Not Found,,,,,
maps.googleapis.com,Performance cookies,Google Inc.,ETag,bench_new_T7_161168,,,TRUE,https://www.CLIENT_X.de/healthcare/resources/landing/sleep-and-respiratory-care-professional/fachhaendlersuche,Existing CM Trackers-Found,,,,,
pages.information.signify.com,Performance cookies,Signify (formerly CLIENT_X Lighting),ETag,bench_new_T7_161261,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X.de,Essential cookies,CLIENT_X - Germany,HTTP Cookie,bench_new_T7_161182,,session,,http://www.CLIENT_X.de/,New First Party Trackers,,,,,
youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,bench_new_T7_161218,,180,TRUE,https://www.CLIENT_X.de/c-e/atemtherapie.html,Existing CM Trackers-Found,,,,,
cdn.decibelinsight.net,Performance cookies,Medallia,ETag,bench_new_T7_161123,,,,http://www.CLIENT_X.de/,New Third Party Trackers,,,,,
youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,bench_new_T7_161137,,180,TRUE,https://www.CLIENT_X.de/c-e/atemtherapie.html,Existing CM Trackers-Found,,,,,
