tracking_domain,consent_category,vendor_name,tracker_type,tracker_name,tracker_purpose,tracker_duration,3rd_party_sharing,first_found_at,party_type,vendor_description,modified,consent_category_new,tracker_purpose_[language code],vendor_description_[language code]
www.CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167811,,365,,https://www.CLIENT_X.com.br/c-p/SCY964_02/bico-mamadeira-petala,New First Party Trackers,,,,,
www.CLIENT_X.fi,Essential cookies (exempt from consent),CLIENT_X - Finland,Beacon,blank (beacon),,bench_update_duration,,,Existing CM Trackers-Not Found,,,,,
neoassist.com,Targeted Advertising cookies (including social media),NeoAssist,HTTP Cookie,bench_new_T7_167689,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X.co.jp,Essential cookies (exempt from consent),CLIENT_X Electronics Corporation Japan,HTTP Cookie,AWSELB,,0,,,Existing CM Trackers-Not Found,,,,,
ad.outstream.today,Targeted Advertising cookies (including social media),Outstream,HTTP Cookie,bench_new_T7_167682,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167725,,30,,https://www.CLIENT_X.com.br/c-p/SCY964_02/bico-mamadeira-petala,New First Party Trackers,,,,,
d.la2-c2-fra.salesforceliveagent.com,Targeted Advertising cookies (including social media),"Salesforce.com, Inc.",HTTP Cookie,bench_new_T7_167722,,,,,Existing CM Trackers-Not Found,,,,,
skimresources.com,Targeted Advertising cookies (including social media),Skimbit Ltd,HTTP Cookie,bench_new_T7_167796,,,,,Existing CM Trackers-Not Found,,,,,
www.lighting.CLIENT_X.co.th,Essential cookies (exempt from consent),Signify (formerly CLIENT_X Lighting),HTTP Cookie,BCTempID,,bench_update_duration,,https://www.CLIENT_X.com.br/,New First Party Trackers,,,,,
v12group.com,Targeted Advertising cookies (including social media),Unknown,HTTP Cookie,bench_new_T7_167750,,,,,Existing CM Trackers-Not Found,,,,,
csm.fr3.eu.criteo.net,Targeted Advertising cookies (including social media),Criteo SA,HTTP Cookie,bench_new_T7_167828,,,,,Existing CM Trackers-Not Found,,,,,
adhigh.net,Targeted Advertising cookies (including social media),GetIntent,HTTP Cookie,bench_new_T7_167782,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167720,,session,,https://www.CLIENT_X.com.br/,New First Party Trackers,,,,,
www.CLIENT_X.it,Essential cookies (exempt from consent),CLIENT_X - Italy,HTTP Cookie,p-hc-specialty,,bench_update_duration,,https://www.CLIENT_X.com.br/a-w/about,New Third Party Trackers,,,,,
cm.g.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,bench_new_T7_167686,,,,,Existing CM Trackers-Not Found,,,,,
weborama.fr,Targeted Advertising cookies (including social media),WEBORAMA,HTTP Cookie,bench_new_T7_167704,,,,,Existing CM Trackers-Not Found,,,,,
anilima.com,Targeted Advertising cookies (including social media),Unknown,HTTP Cookie,bench_new_T7_167710,,,,,Existing CM Trackers-Not Found,,,,,
switchadhub.com,Targeted Advertising cookies (including social media),Unknown,HTTP Cookie,bench_new_T7_167756,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_Xescolhademae.soclminer.com.br,Targeted Advertising cookies (including social media),Social Miner,HTTP Cookie,bench_new_T7_167730,,,,,Existing CM Trackers-Not Found,,,,,
linksynergy.com,Targeted Advertising cookies (including social media),Rakuten Marketing LLC,HTTP Cookie,bench_new_T7_167757,,,,,Existing CM Trackers-Not Found,,,,,
pixel.mathtag.com,Targeted Advertising cookies (including social media),"MediaMath, Inc.",HTTP Cookie,bench_new_T7_167827,,,,,Existing CM Trackers-Not Found,,,,,
gwallet.com,Targeted Advertising cookies (including social media),RhythmOne DBA Unruly Group Ltd,HTTP Cookie,bench_new_T7_167836,,,,,Existing CM Trackers-Not Found,,,,,
src.mastercard.com,Targeted Advertising cookies (including social media),MasterCard,HTTP Cookie,bench_new_T7_167822,,,,,Existing CM Trackers-Not Found,,,,,
adfarm1.adition.com,Targeted Advertising cookies (including social media),ADITION (Virtual Minds GmbH),HTTP Cookie,bench_new_T7_167818,,,,,Existing CM Trackers-Not Found,,,,,
skimresources.com,Targeted Advertising cookies (including social media),Skimbit Ltd,HTTP Cookie,bench_new_T7_167825,,,,,Existing CM Trackers-Not Found,,,,,
shopconvert.com.br,Targeted Advertising cookies (including social media),Linx S.A.,HTTP Cookie,bench_new_T7_167771,,,,,Existing CM Trackers-Not Found,,,,,
tag-logger.demandbase.com,Targeted Advertising cookies (including social media),"Demandbase, Inc.",ETag,bench_new_T7_167706,,,,https://www.CLIENT_X.com.br/a-w/about-CLIENT_X/perfil-da-empresa.html,New Third Party Trackers,,,,,
v2.afilio.com.br,Targeted Advertising cookies (including social media),Afilio,HTTP Cookie,bench_new_T7_167747,,,,,Existing CM Trackers-Not Found,,,,,
munchkin.marketo.net,Targeted Advertising cookies (including social media),Marketo,HTTP Cookie,bench_new_T7_167835,,,,,Existing CM Trackers-Not Found,,,,,
connexity.net,Targeted Advertising cookies (including social media),Connexity,HTTP Cookie,bench_new_T7_167775,,,,,Existing CM Trackers-Not Found,,,,,
www.newscenter.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,HTTP Cookie,bench_new_T7_167695,,,,,Existing CM Trackers-Not Found,,,,,
ekr.zdassets.com,Targeted Advertising cookies (including social media),Zendesk,HTTP Cookie,bench_new_T7_167724,,,,,Existing CM Trackers-Not Found,,,,,
eurolandir.com,Targeted Advertising cookies (including social media),Euroland,HTTP Cookie,bench_new_T7_167716,,,,,Existing CM Trackers-Not Found,,,,,
t.flix360.com,Targeted Advertising cookies (including social media),Flix360.com,HTTP Cookie,bench_new_T7_167728,,,,,Existing CM Trackers-Not Found,,,,,
abmr.net,Targeted Advertising cookies (including social media),Akamai,HTTP Cookie,bench_new_T7_167723,,,,,Existing CM Trackers-Not Found,,,,,
adscale.de,Targeted Advertising cookies (including social media),Stroer SSP GmbH (SSP),HTTP Cookie,bench_new_T7_167815,,,,,Existing CM Trackers-Not Found,,,,,
origin-4.extole.io,Targeted Advertising cookies (including social media),"Extole, Inc.",HTTP Cookie,bench_new_T7_167726,,,,,Existing CM Trackers-Not Found,,,,,
ad.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,bench_new_T7_167803,,,,,Existing CM Trackers-Not Found,,,,,
www.agcrm.com.br,Targeted Advertising cookies (including social media),Locaweb,HTTP Cookie,bench_new_T7_167748,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X.ro,Essential cookies (exempt from consent),CLIENT_X - Romania,HTTP Cookie,ws-active-shop,,,,,Existing CM Trackers-Not Found,,,,,
static.cloud.coveo.com,Performance cookies,Coveo Solutions Inc.,ETag,bench_new_T7_167698,,,,https://www.CLIENT_X.com.br/healthcare/about/support/resource-center/results,New Third Party Trackers,,,,,
CLIENT_X.com.cn,Essential cookies (exempt from consent),CLIENT_X - China,HTTP Cookie,FPLC,,bench_update_duration,,,Existing CM Trackers-Not Found,,,,,
zemanta.com,Targeted Advertising cookies (including social media),Zemanta Inc.,HTTP Cookie,bench_new_T7_167702,,,,,Existing CM Trackers-Not Found,,,,,
rtb.4finance.com,Targeted Advertising cookies (including social media),4Finance,HTTP Cookie,bench_new_T7_167715,,,,,Existing CM Trackers-Not Found,,,,,
ml314.com,Targeted Advertising cookies (including social media),Bombora Inc.,HTTP Cookie,bench_new_T7_167752,,,,,Existing CM Trackers-Not Found,,,,,
crb.kargo.com,Targeted Advertising cookies (including social media),Kargo Global Inc.,HTTP Cookie,bench_new_T7_167787,,,,,Existing CM Trackers-Not Found,,,,,
www.productfinder.lighting.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,HTTP Cookie,bench_new_T7_167738,,,,,Existing CM Trackers-Not Found,,,,,
t.flix360.com,Targeted Advertising cookies (including social media),Flix360.com,HTTP Cookie,bench_new_T7_167692,,,,,Existing CM Trackers-Not Found,,,,,
eloqua.com,Performance cookies,Oracle Marketing,HTTP Cookie,bench_new_T7_167789,,392,,https://www.CLIENT_X.com.br/healthcare,New Third Party Trackers,,,,,
cdn.navdmp.com,Targeted Advertising cookies (including social media),Navegg,HTTP Cookie,bench_new_T7_167800,,,,,Existing CM Trackers-Not Found,,,,,
verinthms.com,Targeted Advertising cookies (including social media),Verint Systems Inc.,HTTP Cookie,bench_new_T7_167785,,,,,Existing CM Trackers-Not Found,,,,,
demdex.net,Targeted Advertising cookies (including social media),"Adobe Audience Manager, Adobe Experience Cloud",HTTP Cookie,bench_new_T7_167739,,,,,Existing CM Trackers-Not Found,,,,,
risktestiframe.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,HTTP Cookie,bench_new_T7_167731,,,,,Existing CM Trackers-Not Found,,,,,
www.tienda.CLIENT_X.cl,Essential cookies (exempt from consent),CLIENT_X - Chile,HTTP Cookie,VtexRCMacIdv7,,bench_update_duration,,,Existing CM Trackers-Not Found,,,,,
www.centralamerica.CLIENT_X.com,Essential cookies (exempt from consent),Koninklijke CLIENT_X N.V.,HTTP Cookie,kampyleUserSession,,180,,https://www.CLIENT_X.com.br/c-e/products.html,New Third Party Trackers,,,,,
vidoomy.com,Targeted Advertising cookies (including social media),Vidoomy Media SL,HTTP Cookie,bench_new_T7_167685,,,,,Existing CM Trackers-Not Found,,,,,
amazon-adsystem.com,Targeted Advertising cookies (including social media),Amazon Ads,HTTP Cookie,bench_new_T7_167697,,219,,https://www.CLIENT_X.com.br/,New Third Party Trackers,,,,,
www.surfacedisinfectioncalculator.lighting.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,HTTP Cookie,bench_new_T7_167680,,,,,Existing CM Trackers-Not Found,,,,,
adform.net,Targeted Advertising cookies (including social media),Adform A/S,HTTP Cookie,bench_new_T7_167737,,,,,Existing CM Trackers-Not Found,,,,,
wayfair.com,Targeted Advertising cookies (including social media),Wayfair,HTTP Cookie,bench_new_T7_167732,,,,,Existing CM Trackers-Not Found,,,,,
accujs.accunix.net,Targeted Advertising Cookies (including social media) [Requires consent],Unknown,JavaScript,,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.ee,Essential cookies (exempt from consent),CLIENT_X - Republic of Estonia,HTTP Cookie,s_vtime,,bench_update_duration,,,Existing CM Trackers-Not Found,,,,,
CLIENT_Xescolhademae.soclminer.com.br,Targeted Advertising cookies (including social media),Social Miner,HTTP Cookie,bench_new_T7_167729,,,,,Existing CM Trackers-Not Found,,,,,
signify.blueconic.net,Targeted Advertising cookies (including social media),BlueConic,HTTP Cookie,bench_new_T7_167791,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com.mx,Essential cookies (exempt from consent),CLIENT_X - Mexico,HTTP Cookie,s_nrpv,,bench_update_duration,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.nl,Essential cookies (exempt from consent),CLIENT_X - Netherlands,HTTP Cookie,TAsessionID,,bench_update_duration,,,Existing CM Trackers-Not Found,,,,,
detalhesdoproduto.com.br,Targeted Advertising cookies (including social media),Contábil Delta,HTTP Cookie,bench_new_T7_167690,,,,,Existing CM Trackers-Not Found,,,,,
neo.dynaton.com.br,Targeted Advertising cookies (including social media),Dynaton,HTTP Cookie,bench_new_T7_167744,,,,,Existing CM Trackers-Not Found,,,,,
linkedin.com,Targeted Advertising cookies (including social media),LinkedIn,HTTP Cookie,bench_new_T7_167834,,180,,https://www.CLIENT_X.com.br/c-e/ho/homeid-app.html,New Third Party Trackers,,,,,
s3xified.com,Targeted Advertising cookies (including social media),"Xandr, Inc.",HTTP Cookie,bench_new_T7_167795,,,,,Existing CM Trackers-Not Found,,,,,
www.googletagmanager.com,Performance cookies,Google Inc.,JavaScript,bench_new_T7_167714,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,,,,,
admixer.co.kr,Targeted Advertising cookies (including social media),Admixer EU GmbH,HTTP Cookie,bench_new_T7_167838,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167701,,90,,https://www.CLIENT_X.com.br/,New First Party Trackers,,,,,
api.pinterest.com,Targeted Advertising cookies (including social media),Pinterest,HTTP Cookie,bench_new_T7_167783,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.vtexcommercestable.com.br,Targeted Advertising cookies (including social media),VTEX,HTTP Cookie,bench_new_T7_167696,,,,,Existing CM Trackers-Not Found,,,,,
company-target.com,Targeted Advertising cookies (including social media),"Demandbase, Inc.",HTTP Cookie,bench_new_T7_167794,,396,,https://www.CLIENT_X.com.br/a-w/about,New Third Party Trackers,,,,,
api-cdn.mypurecloud.de,Performance cookies,Genesys,ETag,bench_new_T7_167769,,,,https://www.CLIENT_X.com.br/c-t/XC000006966/o-vaporizador-de-roupas-CLIENT_X-mancha-roupas,New Third Party Trackers,,,,,
cdn.quatrodigital.com,Targeted Advertising cookies (including social media),Quadro Digital,HTTP Cookie,bench_new_T7_167700,,,,,Existing CM Trackers-Not Found,,,,,
pixel.mathtag.com,Targeted Advertising cookies (including social media),"MediaMath, Inc.",HTTP Cookie,bench_new_T7_167831,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167727,,90,,https://www.CLIENT_X.com.br/,New First Party Trackers,,,,,
maps.googleapis.com,Performance cookies,Google Inc.,ETag,bench_new_T7_167707,,,,https://www.CLIENT_X.com.br/c-w/locators/dealer-locator-catalog,New Third Party Trackers,,,,,
ad.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,Beacon,bench_new_T7_167709,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,,,,,
d.la2-c2-fra.salesforceliveagent.com,Targeted Advertising cookies (including social media),"Salesforce.com, Inc.",HTTP Cookie,bench_new_T7_167718,,,,,Existing CM Trackers-Not Found,,,,,
www.maxosfusionconfigurator.lighting.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,HTTP Cookie,bench_new_T7_167806,,,,,Existing CM Trackers-Not Found,,,,,
optimatic.com,Targeted Advertising cookies (including social media),ALFY.com,HTTP Cookie,bench_new_T7_167721,,,,,Existing CM Trackers-Not Found,,,,,
youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,bench_new_T7_167717,,180,,https://www.CLIENT_X.com.br/c-e/products.html,New Third Party Trackers,,,,,
www.CLIENT_X.co.jp,Essential cookies (exempt from consent),CLIENT_X Electronics Corporation Japan,HTTP Cookie,T01-recentlyViewedProducts,,,,,Existing CM Trackers-Not Found,,,,,
k-analytix.com,Targeted Advertising cookies (including social media),Konduto,HTTP Cookie,bench_new_T7_167786,,,,,Existing CM Trackers-Not Found,,,,,
static.ads-twitter.com,Targeted Advertising cookies (including social media),X (formerly Twitter),HTTP Cookie,bench_new_T7_167809,,,,,Existing CM Trackers-Not Found,,,,,
crwdcntrl.net,Targeted Advertising cookies (including social media),Epsilon (Lotame),HTTP Cookie,bench_new_T7_167733,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X.com.ar,Essential cookies (exempt from consent),CLIENT_X - Argentina,HTTP Cookie,test,,0,,,Existing CM Trackers-Not Found,,,,,
hostgator.com.br,Targeted Advertising cookies (including social media),HostGator - Brazil,HTTP Cookie,bench_new_T7_167784,,,,,Existing CM Trackers-Not Found,,,,,
cloudflare.com,Targeted Advertising cookies (including social media),Cloudflare,HTTP Cookie,bench_new_T7_167746,,,,,Existing CM Trackers-Not Found,,,,,
www.aexp-static.com,Targeted Advertising cookies (including social media),American Express,HTTP Cookie,bench_new_T7_167753,,,,,Existing CM Trackers-Not Found,,,,,
beacon.walmart.com,Targeted Advertising cookies (including social media),Walmart,HTTP Cookie,bench_new_T7_167798,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167745,,0,,https://www.CLIENT_X.com.br/,New First Party Trackers,,,,,
smetrics.marketing.signify.com,Targeted Advertising cookies (including social media),Signify (formerly CLIENT_X Lighting),HTTP Cookie,bench_new_T7_167776,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167781,,90,,https://www.CLIENT_X.com.br/,New First Party Trackers,,,,,
go.sonobi.com,Targeted Advertising cookies (including social media),"Sonobi, Inc",HTTP Cookie,bench_new_T7_167814,,,,,Existing CM Trackers-Not Found,,,,,
d.la1-c2-frf.salesforceliveagent.com,Targeted Advertising cookies (including social media),"Salesforce.com, Inc.",HTTP Cookie,bench_new_T7_167821,,,,,Existing CM Trackers-Not Found,,,,,
cm.g.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,bench_new_T7_167684,,,,,Existing CM Trackers-Not Found,,,,,
ad.mediawayss.com,Targeted Advertising cookies (including social media),Mediawayss,HTTP Cookie,bench_new_T7_167839,,,,,Existing CM Trackers-Not Found,,,,,
tag.rmp.rakuten.com,Targeted Advertising cookies (including social media),Rakuten,HTTP Cookie,bench_new_T7_167751,,,,,Existing CM Trackers-Not Found,,,,,
static.dynaton.com.br,Targeted Advertising cookies (including social media),Dynaton,HTTP Cookie,bench_new_T7_167703,,,,,Existing CM Trackers-Not Found,,,,,
io.vtexpayments.com.br,Targeted Advertising cookies (including social media),VTEX,HTTP Cookie,bench_new_T7_167833,,,,,Existing CM Trackers-Not Found,,,,,
c.bing.com,Targeted Advertising cookies (including social media),Microsoft Advertising,HTTP Cookie,bench_new_T7_167774,,,,,Existing CM Trackers-Not Found,,,,,
px.ads.linkedin.com,Targeted Advertising cookies (including social media),LinkedIn,JavaScript,bench_new_T7_167754,,,,https://www.CLIENT_X.com.br/healthcare/solutions/mother-and-child-care,New Third Party Trackers,,,,,
casalemedia.com,Targeted Advertising cookies (including social media),Index Exchange Inc.,HTTP Cookie,bench_new_T7_167790,,365,,https://www.CLIENT_X.com.br/a-w/about,New Third Party Trackers,,,,,
www.lighting.CLIENT_X.gr,Essential cookies (exempt from consent),Signify (formerly CLIENT_X Lighting),HTTP Cookie,s_mc,,,,,Existing CM Trackers-Not Found,,,,,
www.gstatic.com,Targeted Advertising cookies (including social media),Google Inc.,HTTP Cookie,bench_new_T7_167760,,,,,Existing CM Trackers-Not Found,,,,,
c.amazon-adsystem.com,Targeted Advertising cookies (including social media),Amazon Ads,ETag,bench_new_T7_167719,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,,,,,
tst.author.CLIENT_X.com,Essential cookies,Koninklijke CLIENT_X N.V.,HTTP Cookie,bench_new_T7_167826,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.ua,Essential cookies (exempt from consent),CLIENT_X - Ukraine,HTTP Cookie,mboxEdgeCluster,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167687,,6,,https://www.CLIENT_X.com.br/c-p/SCY964_02/bico-mamadeira-petala,New First Party Trackers,,,,,
consent.trustarc.com,Essential cookies,TrustArc,Beacon,bench_new_T7_167688,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,,,,,
www.CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167810,,0,,https://www.CLIENT_X.com.br/c-p/SCY964_02/bico-mamadeira-petala,New First Party Trackers,,,,,
tidaltv.com,Targeted Advertising cookies (including social media),Nexxen Inc.,HTTP Cookie,bench_new_T7_167681,,,,,Existing CM Trackers-Not Found,,,,,
dotomi.com,Targeted Advertising cookies (including social media),Epsilon,HTTP Cookie,bench_new_T7_167801,,,,,Existing CM Trackers-Not Found,,,,,
static.ads-twitter.com,Targeted Advertising cookies (including social media),X (formerly Twitter),HTTP Cookie,bench_new_T7_167693,,,,,Existing CM Trackers-Not Found,,,,,
tpmn.co.kr,Targeted Advertising cookies (including social media),TPMN,HTTP Cookie,bench_new_T7_167767,,,,,Existing CM Trackers-Not Found,,,,,
sync.outbrain.com,Targeted Advertising cookies (including social media),Outbrain,HTTP Cookie,bench_new_T7_167788,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167804,,90,,https://www.CLIENT_X.com.br/,New First Party Trackers,,,,,
www.conversiontool.lighting.CLIENT_X.com,Targeted Advertising cookies (including social media),Signify (formerly CLIENT_X Lighting),HTTP Cookie,bench_new_T7_167797,,,,,Existing CM Trackers-Not Found,,,,,
api-cdn.mypurecloud.de,Targeted Advertising cookies (including social media),Genesys,HTTP Cookie,bench_new_T7_167683,,,,,Existing CM Trackers-Not Found,,,,,
www.CLIENT_X.pt,Essential cookies,CLIENT_X - Portugal,HTTP Cookie,bench_new_T7_167766,,,,,Existing CM Trackers-Not Found,,,,,
widget.us.criteo.com,Targeted Advertising cookies (including social media),Criteo SA,HTTP Cookie,bench_new_T7_167817,,,,,Existing CM Trackers-Not Found,,,,,
img.youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,ETag,bench_new_T7_167741,,,,https://www.CLIENT_X.com.br/healthcare/product/HCNOCTN145/qlab-cardiac-analysis-software,New Third Party Trackers,,,,,
adsrvr.org,Targeted Advertising cookies (including social media),"The Trade Desk, Inc.",HTTP Cookie,bench_new_T7_167820,,,,,Existing CM Trackers-Not Found,,,,,
www.googletagmanager.com,Targeted Advertising cookies (including social media),Google Inc.,HTTP Cookie,bench_new_T7_167742,,,,,Existing CM Trackers-Not Found,,,,,
CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,HTTP Cookie,bench_new_T7_167793,,0,,https://www.CLIENT_X.com.br/,New First Party Trackers,,,,,
casalemedia.com,Targeted Advertising cookies (including social media),Index Exchange Inc.,HTTP Cookie,bench_new_T7_167812,,365,,https://www.CLIENT_X.com.br/a-w/about,New Third Party Trackers,,,,,
datamilk.app,Targeted Advertising cookies (including social media),DataMilk,HTTP Cookie,bench_new_T7_167734,,,,,Existing CM Trackers-Not Found,,,,,
ad.yieldlab.net,Targeted Advertising cookies (including social media),Yieldlab (Virtual Minds GmbH),HTTP Cookie,bench_new_T7_167743,,,,,Existing CM Trackers-Not Found,,,,,
